stat_date,證券代號,證券名稱,年度,月份,營收,備註
2024-07-01,4949,有成精密,2024,7,178559,主要係本期太陽能模組銷售量較去年同期減少所致
2024-07-01,4956,光鋐,2024,7,124089,
2024-07-01,4960,誠美材,2024,7,811658,
2024-07-01,4976,佳凌,2024,7,113699,係因客戶訂單及新產品開發遞增所致
2024-07-01,5234,達興材料,2024,7,365731,
2024-07-01,5244,弘凱,2024,7,68491,
2024-07-01,5484,慧友,2024,7,35962,
2024-07-01,6116,彩晶,2024,7,778066,
2024-07-01,6120,達運,2024,7,2195173,
2024-07-01,6164,華興,2024,7,67510,
2024-07-01,6168,宏齊,2024,7,184223,
2024-07-01,6176,瑞儀,2024,7,4729816,
2024-07-01,6209,今國光,2024,7,163906,
2024-07-01,6225,天瀚,2024,7,5083,行車記錄器銷售發酵所致
2024-07-01,6226,光鼎,2024,7,51110,
2024-07-01,6278,台表科,2024,7,3741938,
2024-07-01,6405,悅城,2024,7,17211,
2024-07-01,6443,元晶,2024,7,388703,
2024-07-01,6477,安集,2024,7,100849,本年模組銷售量較去年同期減少，故整體合併營收下降。
2024-07-01,6668,中揚光,2024,7,73023,
2024-07-01,6706,惠特,2024,7,62425,本年累計營收較去年累計減少，主係全球經濟衰退，故客戶拉貨速度放緩所致。
2024-07-01,6742,澤米,2024,7,69348,薄膜濾光片及光學鍍膜、半導體光學鍍膜相關產品銷量成長，使營收較去年同期增加。
2024-07-01,6916,華凌,2024,7,185931,
2024-07-01,8104,錸寶,2024,7,190817,
2024-07-01,8105,凌巨,2024,7,875489,
2024-07-01,8215,明基材,2024,7,1364720,
2024-07-01,2314,台揚,2024,7,126655,因客戶調整排程遞延出貨，故營收減少
2024-07-01,2321,東訊,2024,7,39794,
2024-07-01,2332,友訊,2024,7,1189028,
2024-07-01,2345,智邦,2024,7,8728653,
2024-07-01,2412,中華電,2024,7,17771401,
2024-07-01,2419,仲琦,2024,7,624829,
2024-07-01,2424,隴華,2024,7,5301,
2024-07-01,2439,美律,2024,7,3807765,客戶需求出貨增加
2024-07-01,2444,兆勁,2024,7,97477,
2024-07-01,2450,神腦,2024,7,2412011,
2024-07-01,2455,全新,2024,7,262493,本年客戶需求增加
2024-07-01,2485,兆赫,2024,7,83273,客戶端因產品驗證而調整出貨時程
2024-07-01,2498,宏達電,2024,7,232519,
2024-07-01,3025,星通,2024,7,84517,美國訂單出貨
2024-07-01,3027,盛達,2024,7,167260,
2024-07-01,3045,台灣大,2024,7,15470631,
2024-07-01,3047,訊舟,2024,7,805277,子公司新市場出貨增加所致
2024-07-01,3062,建漢,2024,7,413662,
2024-07-01,3138,耀登,2024,7,161672,
2024-07-01,3311,閎暉,2024,7,211114,
2024-07-01,3380,明泰,2024,7,1535879,
2024-07-01,3419,譁裕,2024,7,133112,
2024-07-01,3447,展達,2024,7,215676,
2024-07-01,3596,智易,2024,7,4089745,
2024-07-01,3669,圓展,2024,7,266084,
2024-07-01,3694,海華,2024,7,868375,
2024-07-01,3704,合勤控,2024,7,2290437,
2024-07-01,4904,遠傳,2024,7,7894640,
2024-07-01,4906,正文,2024,7,2419557,
2024-07-01,5388,中磊,2024,7,5112855,
2024-07-01,6136,富爾特,2024,7,41869,
2024-07-01,6142,友勁,2024,7,78306,淡季及客戶需求調整
2024-07-01,6152,百一,2024,7,194233,
2024-07-01,6216,居易,2024,7,103287,訂單增加
2024-07-01,6285,啟��,2024,7,8707258,
2024-07-01,6416,瑞祺電通,2024,7,332154,
2024-07-01,6426,統新,2024,7,29022,
2024-07-01,6442,光聖,2024,7,546113,市場需求增加
2024-07-01,6674,鋐寶科技,2024,7,55173,
2024-07-01,6792,詠業,2024,7,110591,
2024-07-01,8011,台通,2024,7,153361,113年累計營收較去年同期增加68.28%，主要係通信網路相關產品出貨及承接工程，隨工程執行進度認列收入較去年同期增加所致。
2024-07-01,8045,達運光電,2024,7,250820,
2024-07-01,8101,華冠,2024,7,3693,主要客戶庫存去化中
2024-07-01,1471,首利,2024,7,19763,
2024-07-01,1582,信錦,2024,7,917229,
2024-07-01,2059,川湖,2024,7,885818,去年適逢客戶開始庫存調整，經過去化庫存及導入新品後導致年對年增幅度較大。
2024-07-01,2308,台達電,2024,7,37339042,
2024-07-01,2313,華通,2024,7,6722666,
2024-07-01,2316,楠梓電,2024,7,282396,
2024-07-01,2327,國巨,2024,7,11005022,
2024-07-01,2328,廣宇,2024,7,1930261,
2024-07-01,2355,敬鵬,2024,7,1308420,
2024-07-01,2367,燿華,2024,7,1621413,
2024-07-01,2368,金像電,2024,7,3535734,
2024-07-01,2375,凱美,2024,7,453342,
2024-07-01,2383,台光電,2024,7,5781766,受惠於AI伺服器成長力道
2024-07-01,2385,群光,2024,7,8380859,
2024-07-01,2392,正崴,2024,7,8580565,
2024-07-01,2402,毅嘉,2024,7,867790,
2024-07-01,2413,環科,2024,7,280394,
2024-07-01,2415,錩新,2024,7,234640,
2024-07-01,2420,新巨,2024,7,205050,
2024-07-01,2421,建準,2024,7,1396377,
2024-07-01,2428,興勤,2024,7,660316,
2024-07-01,2431,聯昌,2024,7,39483,
2024-07-01,2440,太空梭,2024,7,367259,主係今年景氣較去年回升，加上今年銅價上揚_致營收較去年同期大幅增加。
2024-07-01,2457,飛宏,2024,7,1076921,
2024-07-01,2460,建通,2024,7,277246,
2024-07-01,2462,良得電,2024,7,387851,
2024-07-01,2467,志聖,2024,7,363067,
2024-07-01,2472,立隆電,2024,7,933647,
2024-07-01,2476,鉅祥,2024,7,648563,
2024-07-01,2478,大毅,2024,7,441014,
2024-07-01,2483,百容,2024,7,134431,
2024-07-01,2484,希華,2024,7,195648,
2024-07-01,2492,華新科,2024,7,3128959,
2024-07-01,2493,揚博,2024,7,318691,
2024-07-01,3003,健和興,2024,7,386628,
2024-07-01,3011,今皓,2024,7,98133,
2024-07-01,3015,全漢,2024,7,970900,
2024-07-01,3021,鴻名,2024,7,311152,
2024-07-01,3023,信邦,2024,7,2800068,
2024-07-01,3026,禾伸堂,2024,7,1207011,
2024-07-01,3032,偉訓,2024,7,454874,
2024-07-01,3037,欣興,2024,7,10051113,
2024-07-01,3042,晶技,2024,7,1163477,
2024-07-01,3044,健鼎,2024,7,5874641,
2024-07-01,3058,立德,2024,7,265639,
2024-07-01,3090,日電貿,2024,7,1106344,
2024-07-01,3092,鴻碩,2024,7,195613,
2024-07-01,3229,晟鈦,2024,7,84220,
2024-07-01,3296,勝德,2024,7,136214,
2024-07-01,3308,聯德,2024,7,0,客戶暫緩拉貨
2024-07-01,3321,同泰,2024,7,163087,
2024-07-01,3338,泰碩,2024,7,322140,
2024-07-01,3376,新日興,2024,7,1201035,
2024-07-01,3432,台端,2024,7,6817,主係因增加新產品出貨所致
2024-07-01,3501,維熹,2024,7,569254,
2024-07-01,3533,嘉澤,2024,7,2554915,
2024-07-01,3550,聯穎,2024,7,294364,
2024-07-01,3593,力銘,2024,7,74923,
2024-07-01,3605,宏致,2024,7,880884,
2024-07-01,3607,谷崧,2024,7,292860,
2024-07-01,3645,達邁,2024,7,219221,
2024-07-01,3653,健策,2024,7,1185729,
2024-07-01,3679,新至陞,2024,7,363342,
2024-07-01,3715,定穎投控,2024,7,1540270,
2024-07-01,4545,銘鈺,2024,7,224237,
2024-07-01,4915,致伸,2024,7,5019074,
2024-07-01,4989,榮科,2024,7,232763,
2024-07-01,4999,鑫禾,2024,7,162507,
2024-07-01,5469,瀚宇博,2024,7,3967379,無
2024-07-01,6108,競國,2024,7,521927,
2024-07-01,6115,鎰勝,2024,7,708758,
2024-07-01,6133,金橋,2024,7,114709,無
2024-07-01,6141,柏承,2024,7,193969,資料係自行結算數
2024-07-01,6153,嘉聯益,2024,7,764193,
2024-07-01,6155,鈞寶,2024,7,46521,
2024-07-01,6191,精成科,2024,7,2060797,
2024-07-01,6197,佳必琪,2024,7,645951,本業及子公司營收成長。
2024-07-01,6205,詮欣,2024,7,130514,
2024-07-01,6213,聯茂,2024,7,2726264,
2024-07-01,6224,聚鼎,2024,7,257280,
2024-07-01,6269,台郡,2024,7,2331023,
2024-07-01,6282,康舒,2024,7,2490574,
2024-07-01,6412,群電,2024,7,3209782,
2024-07-01,6449,鈺邦,2024,7,289039,
2024-07-01,6715,嘉基,2024,7,200650,
2024-07-01,6805,富世達,2024,7,615428,
2024-07-01,6834,天二科技,2024,7,117136,
2024-07-01,6835,圓裕,2024,7,238077,
2024-07-01,8039,台虹,2024,7,1016215,自結數尚未經會計師簽證，特此說明。
2024-07-01,8046,南電,2024,7,3125412,
2024-07-01,8103,瀚荃,2024,7,301710,係本公司自結合併營收
2024-07-01,8213,志超,2024,7,1697338,
2024-07-01,8249,菱光,2024,7,444683,本月營收較去年同期增加，主要係因客戶需求較去年同期增加
2024-07-01,2347,聯強,2024,7,35771997,本月營收係當月自結數，前期調整數反應在本年累計營收內
2024-07-01,2414,精技,2024,7,2120477,
2024-07-01,2430,燦坤,2024,7,1748332,
2024-07-01,3010,華立,2024,7,7288336,
2024-07-01,3028,增你強,2024,7,3021191,
2024-07-01,3033,威健,2024,7,7346037,
2024-07-01,3036,文曄,2024,7,95201243,收購Future Electronics、半導體產業循環的基期差異、公司市佔率的提升。
2024-07-01,3048,益登,2024,7,9351467,上述已依IFRS申報合併營收
2024-07-01,3055,蔚華科,2024,7,98834,
2024-07-01,3209,全科,2024,7,5284377,
2024-07-01,3312,弘憶股,2024,7,1571375,
2024-07-01,3528,安馳,2024,7,459222,
2024-07-01,3702,大聯大,2024,7,68545930,
2024-07-01,5434,崇越,2024,7,4748025,
2024-07-01,6189,豐藝,2024,7,3123143,客戶需求增加
2024-07-01,6281,全國電,2024,7,2152981,
2024-07-01,6776,展�眥篕�,2024,7,2151923,
2024-07-01,8070,長華*,2024,7,1431113,
2024-07-01,8072,陞泰,2024,7,82987,
2024-07-01,8112,至上,2024,7,19906499,主要係伺服器市場需求增長及AI手機市場熱絡，使用記憶體容量提升，致使本期營收較去年同期成長。
2024-07-01,2427,三商電,2024,7,272653,
2024-07-01,2453,凌群,2024,7,526772,
2024-07-01,2468,華經,2024,7,188910,
2024-07-01,2471,資通,2024,7,75780,
2024-07-01,2480,敦陽科,2024,7,543574,
2024-07-01,3029,零壹,2024,7,1447364,
2024-07-01,4994,傳奇,2024,7,140294,
2024-07-01,5203,訊連,2024,7,172188,
2024-07-01,6112,邁達特,2024,7,1456262,"112/10/2 Brainstorm成為子公司，共同控制企業重編去年合併營收。本月較去年7月不含Brainstorm增加265,605千元及22.31%。"
2024-07-01,6183,關貿,2024,7,190188,
2024-07-01,6214,精誠,2024,7,3160505,
2024-07-01,2312,金寶,2024,7,13635218,
2024-07-01,2317,鴻海,2024,7,572351867,
2024-07-01,2354,鴻準,2024,7,7825674,
2024-07-01,2359,所羅門,2024,7,333474,
2024-07-01,2360,致茂,2024,7,1789926,
2024-07-01,2373,震旦行,2024,7,968251,
2024-07-01,2390,云辰,2024,7,56902,
2024-07-01,2404,漢唐,2024,7,3994292,
2024-07-01,2423,固緯,2024,7,225758,
2024-07-01,2433,互盛電,2024,7,230960,
2024-07-01,2459,敦吉,2024,7,477729,
2024-07-01,2461,光群雷,2024,7,493962,
2024-07-01,2464,盟立,2024,7,647548,
2024-07-01,2474,可成,2024,7,1991891,無
2024-07-01,2477,美隆電,2024,7,214627,
2024-07-01,2482,連宇,2024,7,55615,主要係客戶需求減少所致
2024-07-01,2488,漢平,2024,7,301622,
2024-07-01,3018,隆銘綠能,2024,7,68718,新工案已陸續施作，故113年7月收入高於112年7月
2024-07-01,3030,德律,2024,7,538186,本月較去年同期增加113%，主因伺服器及手機產業需求增加 累計較去年同期增加60%，主因伺服器、手機及電腦產業需求增加
2024-07-01,3043,科風,2024,7,73157,"因本公司及大客戶近半年積極消化庫存, 導致營收較去年大幅下降,新產品已在試產中"
2024-07-01,3305,昇貿,2024,7,750663,
2024-07-01,3518,柏騰,2024,7,49639,
2024-07-01,3617,碩天,2024,7,1183043,
2024-07-01,4588,玖鼎電力,2024,7,96820,因按照合約規範，每月出貨數量依客戶通知出貨。
2024-07-01,6139,亞翔,2024,7,6764790,主要係工程進入施工高峰期，致本月營收較去年同期大幅增加。
2024-07-01,6192,巨路,2024,7,703212,
2024-07-01,6196,帆宣,2024,7,4910253,
2024-07-01,6201,亞弘電,2024,7,328377,
2024-07-01,6215,和椿,2024,7,125615,所屬產業持續復甦，客戶加大自動化設備資本支出，帶動自動化零組件訂單增加
2024-07-01,6283,淳安,2024,7,118747,
2024-07-01,6409,旭隼,2024,7,2203550,去年基期較低
2024-07-01,6438,迅得,2024,7,427192,
2024-07-01,6558,興能高,2024,7,108076,
2024-07-01,6658,聯策,2024,7,111788,
2024-07-01,6691,洋基工程,2024,7,1093670,
2024-07-01,6698,旭暉應材,2024,7,72486,
2024-07-01,6743,安普新,2024,7,847249,本期營收較高，主係耳機市場回溫，訂單需求增加所致。
2024-07-01,6830,汎銓,2024,7,181140,
2024-07-01,8021,尖點,2024,7,319609,
2024-07-01,8201,無敵,2024,7,35942,
2024-07-01,2616,山隆,2024,7,782087,
2024-07-01,6505,台塑化,2024,7,60236078,
2024-07-01,8926,台汽電,2024,7,684402,係子公司星能(股)依工程進度認列收入較去年同期增加。
2024-07-01,9908,大台北,2024,7,247355,
2024-07-01,9918,欣天然,2024,7,137382,
2024-07-01,9926,新海,2024,7,161216,
2024-07-01,9931,欣高,2024,7,127563,子公司認列售屋收入所致
2024-07-01,9937,全國,2024,7,2039281,
2024-07-01,1316,上曜,2024,7,124744,本月增加房地收入。
2024-07-01,1436,華友聯,2024,7,1220489,本月及累計營收較去年同期增加，係今年交屋數量較去年同期增加所致。
2024-07-01,1438,三地開發,2024,7,0,112年銷售房屋與土地，故營收變化大。
2024-07-01,1439,雋揚,2024,7,4344,本公司截至7月底營收較去年同期減少，係因本年度認列交屋金額較低所致
2024-07-01,1442,名軒,2024,7,923255,本月認收77戶，去年同期認收4戶；本年累計認收508戶，去年累計認收56戶，故兩期差異大。
2024-07-01,1453,大將,2024,7,115,本月營收較去年同期增加，係因本月房屋出租金額較高所致.
2024-07-01,1456,怡華,2024,7,44361,本月認列建設收入較去年本月減少所致
2024-07-01,1472,三洋實業,2024,7,185298,本公司以專案收入為主要營收，因各財務報表期間所認列專案別不同，使得營業收入同期比較不具相同基礎，此為本公司營業特性
2024-07-01,1805,寶徠,2024,7,657,去年同期及累計營收較高主要係認列康橋旭案收入所致。
2024-07-01,1808,潤隆,2024,7,951822,營收變動主要係本月工程及房地出售收入皆較去年同期減少所致。
2024-07-01,2442,新美齊,2024,7,25992,本年累計營收較去年同期減少，主係本期營建專案交屋認列收入減少所致。
2024-07-01,2501,國建,2024,7,1084232,本年交屋入帳及工程收入增加
2024-07-01,2504,國產,2024,7,1706050,
2024-07-01,2505,國揚,2024,7,446,"本年度營建收入395,299仟元，租賃收入5,021仟元。"
2024-07-01,2506,太設,2024,7,114816,本期累計交屋較去年同期多
2024-07-01,2509,全坤建,2024,7,604811,"本月營收及累計營收較去年同期增加,主要係完工認列全坤家宜案售屋收入所致."
2024-07-01,2511,太子,2024,7,723352,
2024-07-01,2515,中工,2024,7,1807551,
2024-07-01,2516,新建,2024,7,708808,
2024-07-01,2520,冠德,2024,7,2665365,113年07月份營業收入較去年同期增加50%以上，主因係建設部門本期有101A等建案交屋入帳所致。
2024-07-01,2524,京城,2024,7,333325,因銷售狀況比較去年同期為佳，致使本月營收及累計營收年成長率較高。
2024-07-01,2527,宏璟,2024,7,176936,"本月營收及本年累計營收較去年高,主要係因本月及本年房地銷售認列收入較去年高所致"
2024-07-01,2528,皇普,2024,7,381,主係認列租賃收入381仟元所致。
2024-07-01,2530,華建,2024,7,1040211,"本年度出售房地收入較去年度增加3,591,333仟元,本年度租金收入較去年度同期減少1,305元."
2024-07-01,2534,宏盛,2024,7,147178,本月成屋銷售情形較去年同期減少。
2024-07-01,2535,達欣工,2024,7,1223826,
2024-07-01,2536,宏普,2024,7,43962,今年本期認列租金收入及餘屋交屋
2024-07-01,2537,聯上發,2024,7,274720,本月營收較去年增加，係今年同期認列桃園市及台北市房地出售收入較高所致。
2024-07-01,2538,基泰,2024,7,53765,本月有建案交屋認列收入，故本月與本年營收增加
2024-07-01,2539,櫻花建,2024,7,0,無異常。本月無建案過戶。
2024-07-01,2540,愛山林,2024,7,691205,
2024-07-01,2542,興富發,2024,7,2922687,
2024-07-01,2543,皇昌,2024,7,1015010,
2024-07-01,2545,皇翔,2024,7,1031980,因本期成屋銷售情形較去年同期佳所致
2024-07-01,2546,根基,2024,7,962643,
2024-07-01,2547,日勝生,2024,7,697829,
2024-07-01,2548,華固,2024,7,3053599,本公司截至7月底累計營收較去年同期減少，係因本年度認列交屋金額較低所致。
2024-07-01,2597,潤弘,2024,7,2223360,
2024-07-01,3052,夆典,2024,7,191721,
2024-07-01,3056,富華新,2024,7,22616,營收減少係因無件案交屋。
2024-07-01,3266,昇陽,2024,7,32031,因營建收入受政策、全部完工法及建案規模不同等影響，故營收波動較大。
2024-07-01,3703,欣陸,2024,7,3072958,
2024-07-01,5515,建國,2024,7,442984,
2024-07-01,5519,隆大,2024,7,157416,同期增加係自建案J58案完工認列房地收入;本年累計主要係出售J37案於本年完成過戶程序認列土地收入所致。
2024-07-01,5521,工信,2024,7,527994,無
2024-07-01,5522,遠雄,2024,7,3292760,本月營收較去年同期增加，主要係交屋量較去年同期增加所致
2024-07-01,5525,順天,2024,7,250841,本月營收較去年同期少，係因去年母公司認順天謙華成屋收入。
2024-07-01,5531,鄉林,2024,7,60398,建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。
2024-07-01,5533,皇鼎,2024,7,309616,累計營收較去年同期減少達50%以上，係兩期個案營收組成因子不同。
2024-07-01,5534,長虹,2024,7,359274,本月營收較去年同期增加，主要係因本月過戶交屋數額較去年同期增加所致。
2024-07-01,6177,達麗,2024,7,257235,本月較去年同期減少，主係去年「覆鼎金段」建案完工過戶所致。
2024-07-01,9906,欣巴巴,2024,7,1393004,本月營收與去年同期之差異，主係於今年新個案開始大量入帳。
2024-07-01,9946,三發地產,2024,7,147457,本月及累月營收較去年同期增加，係因預售建案完工交屋入帳所致。
2024-07-01,2208,台船,2024,7,1391525,
2024-07-01,2603,長榮,2024,7,54396728,運價受市場供需影響，以致收入增加。
2024-07-01,2605,新興,2024,7,395484,
2024-07-01,2606,裕民,2024,7,1775095,
2024-07-01,2607,榮運,2024,7,2229330,海運運價上漲，致營收增加
2024-07-01,2608,嘉里大榮,2024,7,1078104,
2024-07-01,2609,陽明,2024,7,25458337,整體運價上漲，致營收增加。
2024-07-01,2610,華航,2024,7,18345343,
2024-07-01,2611,志信,2024,7,57228,
2024-07-01,2612,中航,2024,7,428301,
2024-07-01,2613,中櫃,2024,7,272591,
2024-07-01,2615,萬海,2024,7,20108010,運價上漲
2024-07-01,2617,台航,2024,7,398571,
2024-07-01,2618,長榮航,2024,7,19875395,
2024-07-01,2630,亞航,2024,7,411718,
2024-07-01,2633,台灣高鐵,2024,7,4241087,
2024-07-01,2634,漢翔,2024,7,2907189,
2024-07-01,2636,台驊控股,2024,7,2671203,因運價回升及貨量增長所致
2024-07-01,2642,宅配通,2024,7,332421,
2024-07-01,2645,長榮航太,2024,7,1319036,
2024-07-01,2646,星宇航空,2024,7,3467025,受惠於暑假旺季，旅運市場蓬勃發展，載客人數與票價均顯著成長，帶動營收強勁提升。
2024-07-01,5607,遠雄港,2024,7,298586,
2024-07-01,5608,四維航,2024,7,320276,
2024-07-01,6753,龍德造船,2024,7,251305,
2024-07-01,6757,台灣虎航,2024,7,1626725,
2024-07-01,8367,建新國際,2024,7,236525,無
2024-07-01,2701,萬企,2024,7,29363,
2024-07-01,2702,華園,2024,7,135068,
2024-07-01,2704,國賓,2024,7,93377,營收減少係因高雄國賓營運至112年1月31日
2024-07-01,2705,六福,2024,7,204991,
2024-07-01,2706,第一店,2024,7,39216,
2024-07-01,2707,晶華,2024,7,446706,註:太魯閣晶英受0403地震影響，7月暫停營業
2024-07-01,2712,遠雄來,2024,7,22948,"受地震.颱風及交通管制影響,導致花蓮遊客人數大幅減少。"
2024-07-01,2722,夏都,2024,7,72435,
2024-07-01,2727,王品,2024,7,1826000,
2024-07-01,2731,雄獅,2024,7,2820309,受惠政府解除組團禁令，觀光需求活絡致出境團體旅遊業績大幅提升。
